PROJECT DEF,WBS_element,Sales_Document,SO DATE,CUSTOMER PO NUMBER,Sold-to_party,CUSTOMER NAME,MATERIAL CODE,MATERIAL NAME,NO ITEM,QTY SO,UOM,UNIT PRICE SO,TOTAL PRICE SO,TOTAL PRICE BILLING,SISA PRICE BILLING,STATUS
M1-23010,M1-23010.4300004430,1100000690,2024-06-10,4300004430,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Minor Assy Komponen,40,1.0,AU,23315000.0,23315000.0,23315000.0,0.0,
M1-23010,M1-23010.4300004430,1100000690,2024-06-10,4300004430,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Supporting Pengujian,50,1.0,AU,6995000.0,6995000.0,6995000.0,0.0,
M1-23010,M1-23010.4300004430,1100000690,2024-06-10,4300004430,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pekerjaan Pembuatan Carbody TMC PPI,10,1.0,AU,779191000.0,779191000.0,779191000.0,0.0,
M1-23010,M1-23010.4300004430,1100000690,2024-06-10,4300004430,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pekerjaan Pembuatan Bogie Frame TMC PPI,60,1.0,AU,671427000.0,671427000.0,671427000.0,0.0,
M1-22014,M1-22014.4300004494,1100000688,2024-06-10,4300004494,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pek. Perbaikan Aksesories Interior&Ekste,10,1.0,AU,13939800.0,13939800.0,13939800.0,0.0,
M1-22032,M1-22032.4300004494,1100000688,2024-06-10,4300004494,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Perbaikan Axle Box,20,1.0,AU,12156500.0,12156500.0,12156500.0,0.0,
M1-22002,M1-22002.4300004494,1100000688,2024-06-10,4300004494,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Perbaikan Jok Kursi Masinis,30,1.0,AU,1059000.0,1059000.0,1059000.0,0.0,
M1-22001,M1-22001.4300004753,1100000683,2024-05-10,4300004753,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pekerjaan Perbaikan Kompresor,10,1.0,AU,762062000.0,762062000.0,762062000.0,0.0,
M1-22039,M1-22039.4300004594,1100000682,2024-05-10,4300004594,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pemindahan 17 GGW TEL Ke Pabrik BWI,10,1.0,AU,2935970700.0,2935970700.0,2935970700.0,0.0,
M1-23008,M1-23008.4300004791,1100000681,2024-05-10,4300004791,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pekerjaan Perbaikan Cover Kursi,10,1.0,AU,5300000.0,5300000.0,5300000.0,0.0,
M1-22029,M1-22029.4300004710,1100000679,2024-03-28,4300004710,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Perbaikan komp mekanik,10,1.0,AU,42200000.0,42200000.0,42200000.0,0.0,
M1-22040,M1-22040.4300004709,1100000678,2024-03-28,4300004709,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pekerjaan Mekanik Pgntian Bogie,10,1.0,AU,42900000.0,42900000.0,42900000.0,0.0,
M1-22040,M1-22040.4300004709,1100000678,2024-03-28,4300004709,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pekerjaan Mekanik Pgntian Bogie,20,1.0,AU,45987000.0,45987000.0,45987000.0,0.0,
M1-22040,M1-22040.4300004709,1100000678,2024-03-28,4300004709,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pekerjaan Mekanik Pgntian Bogie,30,1.0,AU,42987000.0,42987000.0,42987000.0,0.0,
M1-22040,M1-22040.4300004709,1100000678,2024-03-28,4300004709,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pekerjaan Mekanik Pgntian Bogie,40,1.0,AU,58998700.0,58998700.0,58998700.0,0.0,
M1-22040,M1-22040.4300004709,1100000678,2024-03-28,4300004709,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pekerjaan Mekanik Pgntian Bogie,50,1.0,AU,43860500.0,43860500.0,43860500.0,0.0,
M1-22040,M1-22040.4300004709,1100000678,2024-03-28,4300004709,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pekerjaan Mekanik Pgntian Bogie,60,1.0,AU,48476900.0,48476900.0,48476900.0,0.0,
M1-22040,M1-22040.4300004709,1100000678,2024-03-28,4300004709,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pekerjaan Mekanik Pgntian Bogie,70,1.0,AU,68807000.0,68807000.0,68807000.0,0.0,
M1-22001,M1-22001.4300004715,1100000677,2024-03-28,4300004715,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pembuatan Label B14 & B33,10,1.0,AU,5137000.0,5137000.0,5137000.0,0.0,
M1-23012,M1-23012.4300004571,1100000674,2024-03-05,4300004571,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_UN,Pembuatan Bogie Frame MB,10,4.0,UN,504724000.0,2018896000.0,504724000.0,1514172000.0,
M1-23012,M1-23012.4300004571,1100000674,2024-03-05,4300004571,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_UN,Pembuatan Bogie Frame TB,20,1.0,UN,126181000.0,126181000.0,126181000.0,0.0,
M1-23012,M1-23012.4300004571,1100000674,2024-03-05,4300004571,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Pembuatan Carbody MC 1,30,1.0,CAR,126693000.0,126693000.0,126693000.0,0.0,
M1-23012,M1-23012.4300004571,1100000674,2024-03-05,4300004571,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Pembuatan Carbody MC 2,40,1.0,CAR,119676000.0,119676000.0,119676000.0,0.0,
M1-23012,M1-23012.4300004571,1100000674,2024-03-05,4300004571,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pembuatan Jig & Figture,50,1.0,AU,16500000.0,16500000.0,16500000.0,0.0,
M9-23007,M9-23007.9000000352,1100000673,2024-03-05,003/PO/HJR/II/2024,30189.0,RAJAWALI TRAININDO PERKAS,SERVICE_EXT_SET,GRILL AC DIFFUSER,10,2.0,SET,10000800.0,20001600.0,10000800.0,10000800.0,
M0-22001,M0-22001.9000000006,1100000672,2024-02-16,001/PO.RAP/I/2024,30202.0,"RAYA ANUGERAH PERKASA, CV",21.0-M41001,MODUL PERTASHOP,10,1.0,UN,227927928.0,227927928.0,227927928.0,0.0,
M0-22001,M0-22001.9000000006,1100000672,2024-02-16,001/PO.RAP/I/2024,30202.0,"RAYA ANUGERAH PERKASA, CV",21.0-M41001,MODUL PERTASHOP,10,1.0,UN,227927928.0,227927928.0,227927928.0,0.0,
M9-24001,M9-24001.9000000342,1100000671,2024-02-05,SPERJ.104/UM.301/ASD,20054.0,ASDP INDONESIA FERRY (PER,SERVICE_IMS_EXT_AU,Renovasi Toilet Pria Deck 1 R.VIP,10,1.0,AU,359099987.0,359099987.0,359099987.0,0.0,
M9-24001,M9-24001.9000000342,1100000671,2024-02-05,SPERJ.104/UM.301/ASD,20054.0,ASDP INDONESIA FERRY (PER,SERVICE_IMS_EXT_AU,Renovasi Toilet Pria Deck 1 R.Bisnis,20,1.0,AU,352260707.0,352260707.0,352260707.0,0.0,
M9-24001,M9-24001.9000000342,1100000671,2024-02-05,SPERJ.104/UM.301/ASD,20054.0,ASDP INDONESIA FERRY (PER,SERVICE_IMS_EXT_AU,Renovasi Toilet Pria Deck 1 R.Bisnis Dpn,30,1.0,AU,388259032.0,388259032.0,388259032.0,0.0,
M9-24001,M9-24001.9000000342,1100000671,2024-02-05,SPERJ.104/UM.301/ASD,20054.0,ASDP INDONESIA FERRY (PER,SERVICE_IMS_EXT_AU,Renovasi Toilet Wanita Deck 1 R.VIP,40,1.0,AU,377212119.0,377212119.0,377212119.0,0.0,
M9-24001,M9-24001.9000000342,1100000671,2024-02-05,SPERJ.104/UM.301/ASD,20054.0,ASDP INDONESIA FERRY (PER,SERVICE_IMS_EXT_AU,Renovasi Toilet Wanita Deck 1 R.Bisnis,50,1.0,AU,360870202.0,360870202.0,360870202.0,0.0,
M9-24001,M9-24001.9000000342,1100000671,2024-02-05,SPERJ.104/UM.301/ASD,20054.0,ASDP INDONESIA FERRY (PER,SERVICE_IMS_EXT_AU,Renov Toilet Wanita Deck 1 R.bisnis Tata,60,1.0,AU,418633069.0,418633069.0,418633069.0,0.0,
M9-24001,M9-24001.9000000342,1100000671,2024-02-05,SPERJ.104/UM.301/ASD,20054.0,ASDP INDONESIA FERRY (PER,SERVICE_IMS_EXT_AU,"Renov Toilet Pria,Wanita Deck 2 Ekonomi",70,1.0,AU,351694467.0,351694467.0,351694467.0,0.0,
M1-23011,M1-23011.4300004437,1100000670,2024-02-02,4300004437,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Pembuatan Carbody 11 Unit KA Luxury KAI,10,11.0,CAR,17166358000.0,188829938000.0,17166358000.0,171663580000.0,
M1-23011,M1-23011.4300004437,1100000670,2024-02-02,4300004437,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,"Fastening, consumable & consumable tool",30,11.0,CAR,508727703.0,5596004733.0,508727703.0,5087277030.0,
M1-23011,M1-23011.4300004437,1100000670,2024-02-02,4300004437,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Pemasangan Komponen Interior & Eksterior,40,11.0,CAR,165229306.0,1817522366.0,165229306.0,1652293060.0,
M1-23011,M1-23011.4300004437,1100000670,2024-02-02,4300004437,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Pemasangan Komponen Mekanik,50,11.0,CAR,316528696.0,3481815656.0,316528696.0,3165286960.0,
M1-23011,M1-23011.4300004437,1100000670,2024-02-02,4300004437,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Pembuatan Bogie Frame 10 Unit KA Luxury,20,11.0,CAR,2722484600.0,29947330600.0,2722484600.0,27224846000.0,
M1-23011,M1-23011.4300004437,1100000670,2024-02-02,4300004437,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Pembuatan Carbody 11 Unit KA Luxury KAI,10,11.0,CAR,17166358000.0,188829938000.0,17166358000.0,171663580000.0,
M1-23011,M1-23011.4300004437,1100000670,2024-02-02,4300004437,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,"Fastening, consumable & consumable tool",30,11.0,CAR,508727703.0,5596004733.0,508727703.0,5087277030.0,
M1-23011,M1-23011.4300004437,1100000670,2024-02-02,4300004437,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Pemasangan Komponen Interior & Eksterior,40,11.0,CAR,165229306.0,1817522366.0,165229306.0,1652293060.0,
M1-23011,M1-23011.4300004437,1100000670,2024-02-02,4300004437,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Pemasangan Komponen Mekanik,50,11.0,CAR,316528696.0,3481815656.0,316528696.0,3165286960.0,
M1-23011,M1-23011.4300004437,1100000670,2024-02-02,4300004437,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_CAR,Pembuatan Bogie Frame 10 Unit KA Luxury,20,11.0,CAR,2722484600.0,29947330600.0,2722484600.0,27224846000.0,
M3-23001,M3-23001.9000000249,1100000669,2024-01-31,54/SD/320/IMST/2023,140002.0,"IMS TRADING, PT",SERVICE_IMS_PC,ROOL MATE,10,1.0,PC,348700.0,348700.0,348700.0,0.0,
M3-23001,M3-23001.9000000249,1100000669,2024-01-31,54/SD/320/IMST/2023,140002.0,"IMS TRADING, PT",SERVICE_IMS_PC,ROOL MATE,20,1.0,PC,348700.0,348700.0,348700.0,0.0,
M3-23001,M3-23001.9000000249,1100000669,2024-01-31,54/SD/320/IMST/2023,140002.0,"IMS TRADING, PT",SERVICE_IMS_PC,CALIPER JANGKA SORONG,30,1.0,PC,376200.0,376200.0,376200.0,0.0,
M3-23001,M3-23001.9000000249,1100000669,2024-01-31,54/SD/320/IMST/2023,140002.0,"IMS TRADING, PT",SERVICE_IMS_PC,OUT SIDE MICROMETER,40,1.0,PC,730400.0,730400.0,730400.0,0.0,
M3-23001,M3-23001.9000000249,1100000669,2024-01-31,54/SD/320/IMST/2023,140002.0,"IMS TRADING, PT",SERVICE_IMS_PC,MISTAR,50,1.0,PC,376200.0,376200.0,376200.0,0.0,
M3-23001,M3-23001.9000000249,1100000669,2024-01-31,54/SD/320/IMST/2023,140002.0,"IMS TRADING, PT",SERVICE_IMS_PC,HIGH GAUGE,60,1.0,PC,730400.0,730400.0,730400.0,0.0,
M3-23001,M3-23001.9000000249,1100000669,2024-01-31,54/SD/320/IMST/2023,140002.0,"IMS TRADING, PT",SERVICE_IMS_PC,ANGLE FINDER WITH MAGNET,70,1.0,PC,1391500.0,1391500.0,1391500.0,0.0,
M3-23001,M3-23001.9000000249,1100000669,2024-01-31,54/SD/320/IMST/2023,140002.0,"IMS TRADING, PT",SERVICE_IMS_PC,ANGLE FINDER WITH MAGNET,80,1.0,PC,1391500.0,1391500.0,1391500.0,0.0,
M3-23001,M3-23001.9000000249,1100000669,2024-01-31,54/SD/320/IMST/2023,140002.0,"IMS TRADING, PT",SERVICE_IMS_PC,BRAKE SHOE COMPOSITE RADIUS T358,90,1.0,PC,348700.0,348700.0,348700.0,0.0,
M3-23001,M3-23001.9000000249,1100000669,2024-01-31,54/SD/320/IMST/2023,140002.0,"IMS TRADING, PT",SERVICE_IMS_PC,BRAKE SHOE COMPOSITE RADIUS T358,100,1.0,PC,348700.0,348700.0,348700.0,0.0,
M3-23001,M3-23001.9000000249,1100000669,2024-01-31,54/SD/320/IMST/2023,140002.0,"IMS TRADING, PT",SERVICE_IMS_PC,BRAKE SHOE COMPOSITE RADIUS T358,110,1.0,PC,348700.0,348700.0,348700.0,0.0,
M3-23001,M3-23001.9000000249,1100000669,2024-01-31,54/SD/320/IMST/2023,140002.0,"IMS TRADING, PT",SERVICE_IMS_PC,BRAKE SHOE COMPOSITE RADIUS T360,120,1.0,PC,348700.0,348700.0,348700.0,0.0,
M3-23001,M3-23001.9000000249,1100000669,2024-01-31,54/SD/320/IMST/2023,140002.0,"IMS TRADING, PT",SERVICE_IMS_PC,BRAKE SHOE COMPOSITE RADIUS T360,130,1.0,PC,348700.0,348700.0,348700.0,0.0,
M3-23001,M3-23001.9000000249,1100000669,2024-01-31,54/SD/320/IMST/2023,140002.0,"IMS TRADING, PT",SERVICE_IMS_PC,BRAKE SHOE COMPOSITE RADIUS T358 & T360,140,1.0,PC,348700.0,348700.0,348700.0,0.0,
M3-23001,M3-23001.9000000249,1100000669,2024-01-31,54/SD/320/IMST/2023,140002.0,"IMS TRADING, PT",SERVICE_IMS_PC,BRAKE SHOE COMPOSITE TAPER,150,1.0,PC,348700.0,348700.0,348700.0,0.0,
M3-23001,M3-23001.9000000249,1100000669,2024-01-31,54/SD/320/IMST/2023,140002.0,"IMS TRADING, PT",SERVICE_IMS_PC,BRAKE SHOE COMPOSITE TAPER,160,1.0,PC,348700.0,348700.0,348700.0,0.0,
M3-23001,M3-23001.9000000249,1100000669,2024-01-31,54/SD/320/IMST/2023,140002.0,"IMS TRADING, PT",SERVICE_IMS_PC,BRAKE SHOE COMPOSITE RADIUS GAUGE,170,1.0,PC,348700.0,348700.0,348700.0,0.0,
M0-22001,M0-22001.9000000006,1100000667,2024-01-30,001/PO.BSG/I/2024,30201.0,BUMDESA SEGARA GIRI,21.0-M41001,MODUL PERTASHOP,10,1.0,UN,235855856.0,235855856.0,235855856.0,0.0,
M0-22001,M0-22001.9000000006,1100000663,2024-01-23,001/PO.SRBA/I/2024,30200.0,SUMBER REZEKI BAROKAH ABA,21.0-M41001,MODUL PERTASHOP,10,1.0,UN,220990991.0,220990991.0,220990991.0,0.0,
M0-22001,M0-22001.9000000006,1100000663,2024-01-23,001/PO.SRBA/I/2024,30200.0,SUMBER REZEKI BAROKAH ABA,21.0-M41001,MODUL PERTASHOP,10,1.0,UN,220990991.0,220990991.0,220990991.0,0.0,
M1-22027,M1-22027.4300004272,1100000656,2023-11-27,4300004272,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pekerjaan Supporting (Peletakan Beban Dl,10,1.0,AU,19989000.0,19989000.0,19989000.0,0.0,
M1-22009,M1-22009.4300004272,1100000656,2023-11-27,4300004272,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pembuatan Part Modifikasi Safety Tunnel,20,1.0,AU,30084900.0,30084900.0,30084900.0,0.0,
M1-23006,M1-23006.4300004256,1100000655,2023-11-27,4300004256,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Perawatan dan Perbaikan AC,10,1.0,AU,823700.0,823700.0,823700.0,0.0,
M1-23006,M1-23006.4300004256,1100000655,2023-11-27,4300004256,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Perawatan dan Perbaikan Brake System,20,1.0,AU,665300.0,665300.0,665300.0,0.0,
M1-23006,M1-23006.4300004256,1100000655,2023-11-27,4300004256,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Memo -RO,30,1.0,AU,60031400.0,60031400.0,60031400.0,0.0,
M1-23006,M1-23006.4300004256,1100000655,2023-11-27,4300004256,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Jasa Produksi SLIDING RACK 01,40,1.0,AU,26310300.0,26310300.0,26310300.0,0.0,
M1-23006,M1-23006.4300004256,1100000655,2023-11-27,4300004256,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Jasa Produksi SLIDING RACK 02,50,1.0,AU,8587800.0,8587800.0,8587800.0,0.0,
M1-23006,M1-23006.4300004256,1100000655,2023-11-27,4300004256,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Jasa Pemasangan dan Assy SLIDING RACK,60,1.0,AU,4392500.0,4392500.0,4392500.0,0.0,
M1-22040,M1-22040.4300004256,1100000655,2023-11-27,4300004256,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pengiriman Battery ke Site,70,1.0,AU,45862600.0,45862600.0,45862600.0,0.0,
M1-22040,M1-22040.4300004256,1100000655,2023-11-27,4300004256,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Unloading Battery,80,1.0,AU,11092400.0,11092400.0,11092400.0,0.0,
M1-22040,M1-22040.4300004256,1100000655,2023-11-27,4300004256,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pemasangan Battery TCI,90,1.0,AU,2136000.0,2136000.0,2136000.0,0.0,
M1-22040,M1-22040.4300004256,1100000655,2023-11-27,4300004256,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Modifikasi Bracket,100,1.0,AU,4534000.0,4534000.0,4534000.0,0.0,
0,0,1100000655,2023-11-27,4300004256,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pengiriman Balik ke Madiun,110,1.0,AU,43688800.0,43688800.0,43688800.0,0.0,
M1-22040,M1-22040.4300004256,1100000655,2023-11-27,4300004256,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Koneksi Battery & Modifkasi,120,1.0,AU,1540000.0,1540000.0,1540000.0,0.0,
M1-23006,M1-23006.4300004256,1100000655,2023-11-27,4300004256,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Modifikasi Safety Chain,130,1.0,AU,35020300.0,35020300.0,35020300.0,0.0,
M1-22001,M1-22001.4300004256.1,1100000655,2023-11-27,4300004256,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pekerjaan Penggantian SIV TS 9,140,1.0,AU,22500000.0,22500000.0,22500000.0,0.0,
M1-22001,M1-22001.4300004256.1,1100000655,2023-11-27,4300004256,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pelepasan SIV TS 03 & TS 17,150,1.0,AU,12455100.0,12455100.0,12455100.0,0.0,
M1-22001,M1-22001.4300004256.1,1100000655,2023-11-27,4300004256,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Penggantian SIV TS 03 & TS 17,160,1.0,AU,22253500.0,22253500.0,22253500.0,0.0,
M1-22001,M1-22001.4300004256.1,1100000655,2023-11-27,4300004256,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Penggantian SIV TS 10,170,1.0,AU,15497000.0,15497000.0,15497000.0,0.0,
M1-22001,M1-22001.4300004256.1,1100000655,2023-11-27,4300004256,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Perbaikan SIV TS 10,180,1.0,AU,16492000.0,16492000.0,16492000.0,0.0,
M1-22001,M1-22001.4300004256.1,1100000655,2023-11-27,4300004256,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pekerjaan Perbaikan & Pemasangan 10 TS,190,1.0,AU,69483000.0,69483000.0,69483000.0,0.0,
M1-22002,M1-22002.4300004496,1100000654,2023-11-20,4300004496,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pek. Penyempurnaan Derailment Detection,10,31.0,AU,60326000.0,1870106000.0,60326000.0,1809780000.0,
M1-22002,M1-22002.4300004496,1100000654,2023-11-20,4300004496,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_PC,Pek. Perbaikan Korden,20,1.0,PC,1813600.0,1813600.0,1813600.0,0.0,
M1-22040,M1-22040.4300004511,1100000653,2023-11-20,4300004511,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Modifikasi Ducting yang Menuju AC,10,1.0,AU,52928400.0,52928400.0,52928400.0,0.0,
M1-22040,M1-22040.4300004511,1100000653,2023-11-20,4300004511,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Penambahan Kaca Film,20,1.0,AU,10862400.0,10862400.0,10862400.0,0.0,
M1-22040,M1-22040.4300004511,1100000653,2023-11-20,4300004511,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pekerjaan Pengujian Internal K1,30,1.0,AU,13820200.0,13820200.0,13820200.0,0.0,
M1-22009,M1-22009.4300004512,1100000652,2023-11-20,4300004512,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pekerjaan Perbaikan Interior TMII,10,1.0,AU,21690000.0,21690000.0,21690000.0,0.0,
M0-22001,M0-22001.9000000006,1100000651,2023-11-20,001/PO.PDK/XI/2023,10026.0,PEMERINTAH KAB BADUNG KUT,21.0-M41001,MODUL PERTASHOP,10,1.0,UN,235855856.0,235855856.0,235855856.0,0.0,
M1-22018,M1-22018.4300004429,1100000647,2023-11-04,4300004429,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_PC,Amperemeter Kyoritsu,10,1.0,PC,3506300.0,3506300.0,3506300.0,0.0,
M1-22018,M1-22018.4300004429,1100000647,2023-11-04,4300004429,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_PC,Amperemeter Kyoritsu,20,1.0,PC,3506300.0,3506300.0,3506300.0,0.0,
M1-22018,M1-22018.4300004429,1100000647,2023-11-04,4300004429,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_PC,Audio Impedance Tester,60,1.0,PC,2293400.0,2293400.0,2293400.0,0.0,
M1-22018,M1-22018.4300004429,1100000647,2023-11-04,4300004429,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_PC,Lan Tester Fluke,70,1.0,PC,1214000.0,1214000.0,1214000.0,0.0,
M1-22018,M1-22018.4300004429,1100000647,2023-11-04,4300004429,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_PC,Manometer Analog,100,1.0,PC,810100.0,810100.0,810100.0,0.0,
M1-22018,M1-22018.4300004429,1100000647,2023-11-04,4300004429,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_PC,Thermo anemomaster,170,1.0,PC,1685900.0,1685900.0,1685900.0,0.0,
M1-22018,M1-22018.4300004429,1100000647,2023-11-04,4300004429,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_PC,Micro-Ohm Meter,200,1.0,PC,1537600.0,1537600.0,1537600.0,0.0,
M1-22018,M1-22018.4300004429,1100000647,2023-11-04,4300004429,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_PC,Rollmeter 3.5M,210,1.0,PC,320500.0,320500.0,320500.0,0.0,
M1-22018,M1-22018.4300004429,1100000647,2023-11-04,4300004429,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_PC,Manometer 10 bar,220,1.0,PC,810100.0,810100.0,810100.0,0.0,
M1-22018,M1-22018.4300004429,1100000647,2023-11-04,4300004429,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_PC,Manometer 10 bar,230,1.0,PC,810100.0,810100.0,810100.0,0.0,
M1-22018,M1-22018.4300004429,1100000647,2023-11-04,4300004429,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_PC,Lux meter LM-8102,240,1.0,PC,1685900.0,1685900.0,1685900.0,0.0,
M1-22018,M1-22018.4300004429,1100000647,2023-11-04,4300004429,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_PC,FLIR TG167 camera infrared,30,1.0,PC,1011500.0,1011500.0,1011500.0,0.0,
M1-22018,M1-22018.4300004429,1100000647,2023-11-04,4300004429,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_PC,Kanomax Anemomaster,40,1.0,PC,1685900.0,1685900.0,1685900.0,0.0,
M1-22018,M1-22018.4300004429,1100000647,2023-11-04,4300004429,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_PC,Kanomax Climomaster 6501-CG,50,1.0,PC,1685900.0,1685900.0,1685900.0,0.0,
M1-22018,M1-22018.4300004429,1100000647,2023-11-04,4300004429,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_PC,Phase counter kyouritsu,80,1.0,PC,1685900.0,1685900.0,1685900.0,0.0,
M1-22018,M1-22018.4300004429,1100000647,2023-11-04,4300004429,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_PC,Lux meter EXTEXH,90,1.0,PC,1685900.0,1685900.0,1685900.0,0.0,
M1-22018,M1-22018.4300004429,1100000647,2023-11-04,4300004429,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_PC,Thermo Gun Fluke,110,1.0,PC,472900.0,472900.0,472900.0,0.0,
M1-22018,M1-22018.4300004429,1100000647,2023-11-04,4300004429,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_PC,Thermo Gun Krisbow,120,1.0,PC,472900.0,472900.0,472900.0,0.0,
M1-22018,M1-22018.4300004429,1100000647,2023-11-04,4300004429,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_PC,Stopwatch Casio,130,1.0,PC,539700.0,539700.0,539700.0,0.0,
M1-22018,M1-22018.4300004429,1100000647,2023-11-04,4300004429,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_PC,Vibration Meter VM-6360,140,1.0,PC,1484400.0,1484400.0,1484400.0,0.0,
M1-22018,M1-22018.4300004429,1100000647,2023-11-04,4300004429,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_PC,Megger Hioki,150,1.0,PC,2023000.0,2023000.0,2023000.0,0.0,
M1-22018,M1-22018.4300004429,1100000647,2023-11-04,4300004429,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_PC,Sound level krisbow,160,1.0,PC,1484400.0,1484400.0,1484400.0,0.0,
M1-22018,M1-22018.4300004429,1100000647,2023-11-04,4300004429,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_PC,Sound Level CENTER,180,1.0,PC,1484400.0,1484400.0,1484400.0,0.0,
M1-22018,M1-22018.4300004429,1100000647,2023-11-04,4300004429,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_PC,Sound Level CENTER,190,1.0,PC,1484400.0,1484400.0,1484400.0,0.0,
M1-22001,M1-22001.4300004434,1100000646,2023-11-04,4300004434,140000.0,"INKA (PERSERO), PT",SERVICE_IMS_AU,Pembuatan Spesimen Uji Sambung,10,1.0,AU,1954400.0,1954400.0,1954400.0,0.0,
